name,ratings,count_of_rating,company_types,hq,salary,interview_counts,jobs,benefits
Tata Elxsi,3.4,3100.0,IT Services & Consulting,Bengaluru,25000.0,350.0,84.0,215.0
Suzlon Group,4.0,3100.0,Power,Pune,8400.0,190.0,51.0,333.0
Indus Towers,3.6,3100.0,Telecom,Gurugram,9600.0,240.0,53.0,214.0
HDFC Sales,3.9,3100.0,Financial Services,Mumbai,8300.0,202.0,39.0,188.0
Zensar Technologies,3.6,3100.0,IT Services & Consulting,Pune,25900.0,288.0,421.0,251.0
Square Yards,3.5,3100.0,Internet,Gurugram,9700.0,238.0,76.0,227.0
Eternal Limited,3.6,3100.0,Internet,Gurugram,15600.0,371.0,12.0,226.0
Fujitsu,3.8,3100.0,IT Services & Consulting,Pune,17900.0,214.0,73.0,204.0
I Process Services,3.8,3000.0,Recruitment,Mumbai,5500.0,142.0,2.0,114.0
VVDN Technologies,3.6,3000.0,IT Services & Consulting,Gurugram,14400.0,269.0,17.0,136.0
CMS IT Services,3.1,3000.0,IT Services & Consulting,Mumbai,9200.0,161.0,22.0,187.0
Future Group,4.2,3000.0,Retail,Mumbai,6100.0,85.0,0.0,399.0
IKS Health,3.5,3000.0,BPO,Mumbai,11800.0,278.0,22.0,240.0
ACC,3.9,3000.0,Building Material,Mumbai,9200.0,239.0,20.0,269.0
Yazaki,3.9,3000.0,Auto Components,Pune,9400.0,200.0,36.0,273.0
Shree Cement,3.8,3000.0,Building Material,Beawar,10200.0,247.0,16.0,229.0
Nokia,4.0,3000.0,Telecom,Bengaluru,17600.0,334.0,9.0,549.0
Shoppers Stop,3.9,3000.0,Retail,Mumbai,7100.0,152.0,49.0,319.0
Apollo Tyres,4.0,3000.0,Auto Components,Chennai,10100.0,159.0,35.0,335.0
Fiserv,2.7,2900.0,FinTech,Pune,17700.0,204.0,24.0,324.0
Physicswallah,3.6,2900.0,EdTech,Noida,9900.0,315.0,434.0,73.0
Britannia,4.0,2900.0,Hospitality,Pune,8500.0,251.0,35.0,251.0
Exl India,3.5,2900.0,Logistics,New Delhi,19200.0,139.0,2.0,187.0
Landmark Group,3.8,2900.0,Retail,Bengaluru,9700.0,182.0,4.0,269.0
Foxconn,3.8,2900.0,Electronics Manufacturing,Chennai,12500.0,261.0,4.0,142.0
SRF,4.1,2900.0,Chemicals,Bharuch,9400.0,215.0,19.0,260.0
ZS,3.0,2900.0,Management Consulting,Pune,22600.0,539.0,82.0,280.0
Kansai Nerolac Paints,3.8,2900.0,Chemicals,Mumbai,8200.0,201.0,65.0,190.0
Star Health & Allied Insurance,3.5,2900.0,Insurance,Chennai,10700.0,164.0,40.0,174.0
Blue Dart Express Ltd,3.9,2800.0,Logistics,Mumbai,7100.0,139.0,6.0,234.0
Nestlé,3.7,2800.0,FMCG,Gurugram,10100.0,295.0,14.0,312.0
Exide Industries,3.4,2800.0,Electrical Equipment,Kolkata,9200.0,227.0,4.0,241.0
Shell,3.9,2800.0,Oil & Gas,Bengaluru,14500.0,244.0,42.0,259.0
UnitedHealth,4.0,2800.0,Healthcare,Hyderabad,13300.0,84.0,0.0,434.0
Micro Labs,3.6,2800.0,Pharma,Bengaluru,9900.0,158.0,12.0,205.0
KPMG Global Services,3.4,2800.0,Management Consulting,Bengaluru,24800.0,275.0,40.0,14.0
Flex,3.9,2800.0,Electronics Manufacturing,Chennai,15300.0,217.0,45.0,438.0
TVS Supply Chain Solutions,3.8,2800.0,Logistics,Chennai,8500.0,172.0,18.0,194.0
Blue Star,4.0,2700.0,Consumer Electronics & Appliances,Mumbai,10000.0,206.0,123.0,251.0
Gallagher,3.6,2700.0,Insurance,Bengaluru,15100.0,284.0,213.0,141.0
ElasticRun,3.6,2700.0,Logistics,Pune,6700.0,280.0,4.0,224.0
Care Health Insurance,3.5,2700.0,Insurance,Gurugram,9200.0,172.0,39.0,174.0
Photon Interactive,4.0,2700.0,IT Services & Consulting,Chennai,7800.0,142.0,877.0,113.0
Tata Advanced Systems,3.7,2700.0,Defence & Aerospace,Bengaluru,13400.0,197.0,14.0,149.0
KFintech,3.3,2700.0,Financial Services,Hyderabad,11300.0,181.0,27.0,57.0
Ajanta Pharma,3.9,2700.0,Pharma,Mumbai,9300.0,173.0,23.0,229.0
G4S,4.0,2700.0,Law Enforcement & Security,Gurugram,5300.0,138.0,916.0,241.0
Movate,3.1,2700.0,IT Services & Consulting,Chennai,15500.0,299.0,140.0,13.0
Sonalika Tractors,3.5,2700.0,Automobile,Hoshiarpur,9300.0,179.0,1.0,183.0
Voltas,4.0,2700.0,Consumer Electronics & Appliances,Mumbai,8700.0,180.0,24.0,259.0
Capita,3.5,2700.0,BPO,Pune,12400.0,169.0,39.0,322.0
Whitehat jr,3.3,2700.0,EdTech,Mumbai,8800.0,266.0,0.0,926.0
DBS Bank,3.7,2700.0,Banking,Hyderabad,13500.0,209.0,454.0,195.0
Adani Power,3.8,2700.0,Power,Mundra,10100.0,339.0,0.0,180.0
ACT Fibernet,3.8,2700.0,Telecom,Hyderabad,8000.0,169.0,217.0,262.0
NoBroker,3.0,2700.0,Internet,Bengaluru,11200.0,292.0,433.0,363.0
BlackBuck,3.7,2700.0,Internet,Bengaluru,6500.0,223.0,11.0,243.0
IntouchCX,2.7,2700.0,BPO,Hyderabad,10700.0,245.0,117.0,165.0
Himalaya Wellness,3.9,2700.0,Pharma,Bengaluru,6200.0,157.0,163.0,262.0
Foundever,3.3,2700.0,BPO,Hyderabad,9400.0,196.0,86.0,214.0
Laurus Labs,4.3,2700.0,Pharma,Visakhapatnam,7500.0,164.0,7.0,226.0
Fortis Healthcare,4.1,2700.0,Healthcare,New Delhi,7800.0,197.0,1400.0,148.0
Domino's Pizza,3.9,2700.0,Hospitality,New Delhi,4400.0,146.0,0.0,396.0
GAO Tek,4.4,2600.0,Electrical Equipment,New York,269.0,760.0,0.0,130.0
BT Group,3.8,2600.0,Telecom,Gurugram,12200.0,235.0,6.0,285.0
V-Mart,4.0,2600.0,Retail,Gurugram,4700.0,202.0,18.0,220.0
JCB,3.9,2600.0,Industrial Machinery,Pune,10000.0,177.0,0.0,247.0
Sahrudaya Healthcare (Medicover Hospitals),4.3,2600.0,Healthcare,Hyderabad,3700.0,147.0,54.0,1.0
Alldigi Tech,3.8,2600.0,BPO,Chennai,7600.0,239.0,5.0,116.0
Northern Trust Operating Services,3.6,2600.0,Financial Services,Bengaluru,18000.0,248.0,139.0,229.0
Adani Group,3.8,2600.0,Power,Ahmedabad,12300.0,323.0,680.0,124.0
CorroHealth Infotech,3.5,2600.0,Analytics & KPO,Hyderabad,8200.0,289.0,12.0,20.0
Sterlite Technologies,3.8,2600.0,Hardware & Networking,Chhatrapati Sambhajinagar,10000.0,192.0,124.0,211.0
ICICI Securities,3.9,2600.0,Financial Services,Mumbai,9900.0,202.0,49.0,196.0
Tractors and Farm Equipment,3.9,2600.0,Industrial Machinery,Chennai,8500.0,140.0,39.0,284.0
Bajaj Electricals,3.9,2500.0,Consumer Electronics & Appliances,Mumbai,7400.0,161.0,21.0,289.0
Parle Agro,3.9,2500.0,Beverage,Mumbai,7200.0,156.0,1.0,221.0
Sammaan Capital Limited,3.7,2500.0,NBFC,Gurugram,5700.0,115.0,39.0,118.0
TaskUs,2.9,2500.0,BPO,Indore,10500.0,236.0,184.0,135.0
Emcure Pharmaceuticals,3.6,2500.0,Pharma,Pune,8900.0,135.0,69.0,249.0
Biocon Limited,4.0,2500.0,Biotechnology,Bengaluru,11500.0,191.0,15.0,14.0
Hero FinCorp,3.9,2500.0,NBFC,New Delhi,6000.0,125.0,79.0,130.0
Planet Spark,3.8,2500.0,EdTech,Gurugram,3800.0,606.0,65.0,203.0
Mahindra Holidays & Resorts,3.5,2500.0,Hospitality,Mumbai,6100.0,136.0,76.0,197.0
Cadila Pharmaceuticals,3.1,2500.0,Pharma,Ahmedabad,8300.0,170.0,114.0,183.0
Intellect Design Arena,3.5,2500.0,Software Product,Chennai,14200.0,184.0,15.0,118.0
Datamatics Global Services,3.4,2500.0,IT Services & Consulting,Mumbai,11700.0,184.0,110.0,178.0
Syngene International,3.7,2500.0,Clinical Research,Bengaluru,12800.0,192.0,1.0,221.0
Mahindra Rural Housing Finance,4.0,2500.0,NBFC,Mumbai,4800.0,110.0,6.0,177.0
Newgen Software Technologies,4.1,2500.0,IT Services & Consulting,Noida,11800.0,210.0,31.0,151.0
McDonald's,3.8,2500.0,Hospitality,New Delhi,5100.0,163.0,1.0,404.0
Team Computers,3.8,2500.0,IT Services & Consulting,New Delhi,8900.0,226.0,197.0,158.0
Bureau Veritas,3.8,2500.0,Other,Mumbai,8600.0,149.0,55.0,189.0
Patanjali Ayurved,3.9,2500.0,FMCG,Haridwar,5900.0,142.0,0.0,240.0
RMSI,3.5,2500.0,IT Services & Consulting,Hyderabad,9200.0,202.0,10.0,194.0
Paras Hospital,4.1,2500.0,Healthcare,Patna,3300.0,108.0,83.0,125.0
Aditya Birla Group,4.1,2500.0,Metals & Mining,Mumbai,10200.0,249.0,2.0,252.0
3i Infotech,3.4,2500.0,IT Services & Consulting,Mumbai,10700.0,172.0,93.0,153.0
Cholamandalam MS General Insurance,3.7,2400.0,Insurance,Chennai,5900.0,119.0,0.0,169.0
Info Edge,3.8,2400.0,Internet,Noida,11600.0,388.0,432.0,309.0
Taj Hotels Resorts and Palaces,4.2,2400.0,Hospitality,Mumbai,5000.0,165.0,0.0,182.0
Delhi Public School,3.7,2400.0,Education & Training,New Delhi,5300.0,166.0,112.0,265.0
Aavas Financiers,3.9,2400.0,NBFC,Jaipur,5700.0,129.0,62.0,134.0
Statestreet HCL Services,3.4,2400.0,BPO,Chennai,12300.0,221.0,0.0,202.0
Lodha,4.2,2400.0,Real Estate,Mumbai,9200.0,186.0,182.0,184.0
Capgemini Engineering,3.3,2400.0,IT Services & Consulting,Bengaluru,13100.0,409.0,0.0,142.0
TCE,3.9,2400.0,Engineering & Construction,Mumbai,10300.0,305.0,26.0,182.0
Apollo Pharmacy,3.7,2400.0,Pharma,Hyderabad,7400.0,211.0,1100.0,138.0
Axis Direct,3.6,2400.0,Financial Services,Mumbai,4600.0,90.0,44.0,208.0
Kia India,3.9,2400.0,Automobile,Anantapur,8400.0,185.0,94.0,173.0
Cybage,3.7,2400.0,IT Services & Consulting,Pune,17300.0,216.0,25.0,275.0
Straive,3.3,2400.0,IT Services & Consulting,Chennai,10800.0,237.0,77.0,125.0
Sopra Steria,3.9,2400.0,IT Services & Consulting,Noida,14400.0,188.0,138.0,245.0
GVK Emergency Management and Research Institute,3.6,2400.0,Non-Profit,Lucknow,4700.0,122.0,65.0,181.0
SBI Securities,3.6,2400.0,Financial Services,Mumbai,7000.0,197.0,107.0,107.0
Xoriant,4.0,2400.0,IT Services & Consulting,Pune,11700.0,237.0,50.0,407.0
Star Union Dai-ichi Life Insurance,3.8,2400.0,Insurance,Mumbai,5500.0,148.0,17.0,104.0
KocharTech,3.6,2400.0,IT Services & Consulting,Kolkata,3800.0,83.0,16.0,559.0
Akums Drugs & Pharmaceuticals Limited,4.2,2400.0,Pharma,Haridwar,6300.0,338.0,28.0,152.0
Sobha,3.8,2400.0,Real Estate,Bengaluru,8600.0,169.0,61.0,235.0
Endurance Technologies Limited,3.9,2400.0,Auto Components,Chhatrapati Sambhajinagar,8100.0,148.0,33.0,248.0
Daikin Airconditioning India Pvt. Ltd.,4.2,2300.0,Consumer Electronics & Appliances,Neemrana,8100.0,222.0,14.0,161.0
BNP Paribas,3.7,2300.0,Banking,Mumbai,19500.0,225.0,35.0,188.0
Bharat Petroleum,4.2,2300.0,Oil & Gas,Mumbai,7500.0,192.0,0.0,192.0
JK Tyre,3.9,2300.0,Auto Components,Chennai,7100.0,223.0,7.0,263.0
Eureka Forbes,3.6,2300.0,Consumer Electronics & Appliances,Mumbai,5700.0,95.0,8.0,228.0
Panasonic Life Solutions India,3.9,2300.0,Consumer Electronics & Appliances,Mumbai,7300.0,100.0,18.0,120.0
Lifestyle,4.2,2300.0,Retail,Bengaluru,6700.0,91.0,27.0,270.0
Myntra,3.8,2300.0,Internet,Bengaluru,10900.0,390.0,9.0,309.0
AWL Agri Business,4.1,2300.0,FMCG,Ahmedabad,7100.0,146.0,15.0,190.0
Radisson Hotels,4.0,2300.0,Hospitality,New Delhi,5300.0,110.0,169.0,316.0
SBI General Insurance,3.5,2300.0,Insurance,Mumbai,6800.0,137.0,39.0,134.0
Bharti AXA Life Insurance,3.6,2300.0,Insurance,Mumbai,5200.0,156.0,858.0,169.0
Unacademy,3.0,2300.0,EdTech,Bengaluru,10400.0,243.0,11.0,158.0
Renault Nissan Technology & Business Centre India,3.6,2300.0,Automobile,Chennai,15400.0,159.0,25.0,211.0
Cisco,4.1,2300.0,Hardware & Networking,Bengaluru,19500.0,428.0,303.0,229.0
Meesho,3.7,2300.0,Internet,Bengaluru,10200.0,458.0,45.0,301.0
Coromandel International,4.1,2300.0,Agro Chemicals,Visakhapatnam,7900.0,131.0,42.0,225.0
ValueLabs,3.4,2300.0,IT Services & Consulting,Hyderabad,16600.0,221.0,83.0,270.0
Sify Technologies,3.6,2300.0,IT Services & Consulting,Chennai,10200.0,151.0,60.0,159.0
Henry Harvin Education,4.0,2200.0,EdTech,Noida,993.0,138.0,24.0,76.0
Indian Railways,4.2,2200.0,Railways,Kolkata,3600.0,116.0,0.0,162.0
Lava International,3.9,2200.0,Consumer Electronics & Appliances,Noida,4400.0,95.0,9.0,296.0
Whirlpool,4.0,2200.0,Consumer Electronics & Appliances,Pune,7900.0,122.0,15.0,199.0
Shahi Exports,3.9,2200.0,Fashion & Textile,Bengaluru,6900.0,129.0,59.0,226.0
Allstate,3.7,2200.0,Insurance,Pune,12100.0,158.0,18.0,190.0
Bank of Baroda,3.6,2200.0,Banking,Mumbai,7100.0,128.0,0.0,150.0
Manipal Hospitals,4.0,2200.0,Healthcare,Bengaluru,7500.0,146.0,245.0,151.0
Mercedes-Benz Research and Development India,3.5,2200.0,IT Services & Consulting,Bengaluru,18600.0,212.0,0.0,199.0
GlaxoSmithKline Pharmaceuticals,4.1,2200.0,Pharma,Bengaluru,6000.0,133.0,21.0,116.0
Generali Central Life Insurance,3.4,2200.0,Insurance,Mumbai,6900.0,123.0,21.0,165.0
Infinite Computer Solutions,3.2,2200.0,IT Services & Consulting,Bengaluru,16200.0,185.0,154.0,113.0
Poonawalla Fincorp,3.5,2200.0,NBFC,Pune,6300.0,91.0,8.0,133.0
FirstCry,3.5,2200.0,Retail,Pune,9300.0,220.0,6.0,80.0
Jio Platforms,3.4,2200.0,IT Services & Consulting,Mumbai,15300.0,274.0,0.0,69.0
Spark Minda,3.8,2200.0,Auto Components,Pune,7600.0,165.0,15.0,49.0
Saint-Gobain,3.8,2200.0,Building Material,Mumbai,12300.0,222.0,162.0,260.0
Nuvoco Vistas,4.1,2200.0,Building Material,Kolkata,7400.0,139.0,57.0,148.0
Life Insurance Corporation of India,4.4,2200.0,Insurance,Mumbai,4700.0,108.0,2.0,232.0
CAMS,3.5,2200.0,Financial Services,Chennai,9200.0,154.0,8.0,56.0
Brakes India,3.9,2200.0,Auto Components,Chennai,7400.0,110.0,47.0,218.0
Cargill,3.9,2200.0,Food Processing,Bengaluru,8800.0,115.0,119.0,157.0
NTT DATA Business Solutions,4.1,2200.0,IT Services & Consulting,Bengaluru,13500.0,287.0,27.0,37.0
BHEL,4.2,2200.0,Electrical Equipment,Bengaluru,5300.0,142.0,53.0,231.0
upGrad,3.3,2200.0,EdTech,Bengaluru,9600.0,220.0,27.0,135.0
Kotak Securities,3.4,2200.0,Financial Services,Mumbai,9700.0,151.0,29.0,153.0
Nokia Networks,4.1,2200.0,Hardware & Networking,Chennai,10300.0,130.0,7.0,13.0
Power Mech Projects,3.8,2200.0,Engineering & Construction,Hyderabad,7000.0,127.0,2.0,165.0
Microsoft Corporation,3.8,2200.0,Software Product,Bengaluru,32900.0,641.0,0.0,199.0
Force Motors,3.7,2200.0,Automobile,Pune,8300.0,150.0,22.0,157.0
CitiusTech,3.1,2200.0,IT Services & Consulting,Mumbai,15000.0,327.0,10.0,173.0
Provana,4.1,2100.0,BPO,Noida,4700.0,280.0,10.0,328.0
"Maruti Suzuki India Limited, Hansalpur",4.2,2100.0,Automobile,Ahmedabad,6900.0,241.0,365.0,175.0
Pfizer,3.9,2100.0,Pharma,Visakhapatnam,6000.0,92.0,93.0,283.0
EPAM Systems,3.6,2100.0,IT Services & Consulting,Hyderabad,25700.0,673.0,247.0,145.0
SGS,3.7,2100.0,Engineering & Construction,Mumbai,6800.0,134.0,142.0,188.0
IndusInd General Insurance,3.6,2100.0,Insurance,Mumbai,7200.0,106.0,14.0,133.0
Biological E,4.3,2100.0,Pharma,Hyderabad,7300.0,150.0,37.0,229.0
Morgan Stanley,3.5,2100.0,Financial Services,Mumbai,28600.0,345.0,58.0,164.0
ITC Hotels,4.0,2100.0,Hospitality,Bengaluru,5500.0,109.0,0.0,202.0
Reliance Trends,4.1,2100.0,Retail,Bengaluru,4100.0,127.0,0.0,205.0
Huawei Technologies,4.1,2100.0,Telecom,Bengaluru,7600.0,120.0,34.0,280.0
K12 Techno Services,3.7,2100.0,EdTech,Bengaluru,5500.0,448.0,348.0,73.0
Simplex Infrastructures,3.4,2100.0,Engineering & Construction,Kolkata,4200.0,86.0,1.0,280.0
Raymond Lifestyle Limited,4.2,2100.0,Fashion & Textile,Mumbai,6300.0,126.0,26.0,233.0
Delphi TVS,3.8,2100.0,Auto Components,Chennai,5600.0,103.0,3.0,201.0
Aditya Birla Health Insurance Co,3.7,2100.0,Insurance,Mumbai,7300.0,135.0,4.0,101.0
Narayana Health,4.0,2100.0,Healthcare,Bengaluru,6300.0,101.0,114.0,149.0
YASH Technologies,3.6,2100.0,IT Services & Consulting,Hyderabad,16300.0,180.0,580.0,184.0
Shadowfax Technologies,3.5,2100.0,Logistics,Bengaluru,8000.0,176.0,35.0,85.0
Ola Cabs,3.2,2100.0,Internet,Bengaluru,8800.0,156.0,2.0,212.0
Trent,3.8,2100.0,Retail,Mumbai,5400.0,114.0,36.0,133.0
Extramarks Education,3.2,2100.0,EdTech,Noida,7200.0,178.0,5.0,146.0
Haier Appliances India,3.9,2000.0,Consumer Electronics & Appliances,Pune,7300.0,173.0,28.0,173.0
IDBI Bank,3.3,2000.0,Banking,Mumbai,6400.0,89.0,0.0,129.0
Novartis,4.2,2000.0,Pharma,Hyderabad,10600.0,172.0,1.0,232.0
Senco Gold,4.4,2000.0,Jewellery,Kolkata,1600.0,634.0,1.0,29.0
Motherson Automotive Technologies and Engineering,3.7,2000.0,Auto Components,Chennai,7800.0,166.0,0.0,158.0
Honeywell Automation,3.8,2000.0,Industrial Automation,Pune,12800.0,140.0,0.0,164.0
R.R. Donnelley,3.6,2000.0,Marketing & Advertising,Chennai,10300.0,130.0,13.0,212.0
AECOM,4.2,2000.0,Engineering & Construction,Gurugram,7300.0,158.0,429.0,250.0
Schindler,3.9,2000.0,Industrial Machinery,Pune,6400.0,126.0,54.0,193.0
TELUS Digital,3.5,2000.0,IT Services & Consulting,Noida,10900.0,151.0,43.0,54.0
Microland,3.5,2000.0,IT Services & Consulting,Bengaluru,10800.0,156.0,660.0,176.0
Aye Finance,4.1,2000.0,NBFC,Gurugram,3700.0,107.0,82.0,119.0
HSBC Electronic Data Processing,4.0,2000.0,IT Services & Consulting,Bengaluru,8300.0,94.0,0.0,6.0
Globiva,3.0,2000.0,BPO,Gurugram,5500.0,143.0,210.0,86.0
L&T Energy Hydrocarbon,3.8,2000.0,Engineering & Construction,Vadodara,8400.0,121.0,0.0,202.0
SAP,4.1,2000.0,Software Product,Bengaluru,18400.0,325.0,0.0,282.0
V-Guard,4.3,2000.0,Consumer Electronics & Appliances,Kochi,4700.0,125.0,44.0,278.0
Paisabazaar.com,3.4,2000.0,Internet,Gurugram,7100.0,176.0,57.0,104.0
CMS Infosystems,3.5,2000.0,Software Product,Mumbai,5000.0,83.0,5.0,102.0
Torrent Power,3.8,2000.0,Power,Ahmedabad,8100.0,182.0,69.0,174.0
Godrej Properties,3.6,2000.0,Real Estate,Mumbai,9800.0,136.0,0.0,129.0
Uflex,3.8,2000.0,Packaging,Noida,6900.0,133.0,66.0,129.0
Ninjacart,3.8,2000.0,Internet,Bengaluru,4900.0,105.0,21.0,126.0
Crisil,3.5,2000.0,Analytics & KPO,Mumbai,13900.0,216.0,665.0,227.0
Aadhar Housing Finance,4.0,2000.0,NBFC,Mumbai,5000.0,123.0,22.0,109.0
Spinny,3.6,2000.0,Internet,Gurugram,8100.0,219.0,56.0,107.0
Dr Lal PathLabs,4.2,2000.0,Healthcare,New Delhi,4600.0,198.0,102.0,194.0
Adecco Group,3.8,2000.0,Recruitment,Bengaluru,7600.0,124.0,3.0,138.0
Gabriel India Limited,4.0,2000.0,Auto Components,Pune,5800.0,136.0,3.0,255.0
Orchids International School,4.0,2000.0,Education & Training,Bengaluru,4000.0,462.0,19.0,123.0
CNH (Case New Holland),3.7,2000.0,Industrial Machinery,Gurugram,6300.0,143.0,13.0,166.0
NCR Voyix,3.4,2000.0,IT Services & Consulting,Hyderabad,9500.0,145.0,40.0,174.0
CSB Bank,3.2,2000.0,Banking,Mumbai,7400.0,113.0,1400.0,53.0
Hinduja Leyland Finance,4.3,2000.0,NBFC,Chennai,3000.0,519.0,3.0,313.0
Parle Products,3.9,2000.0,FMCG,Mumbai,3600.0,131.0,19.0,202.0
HTC Global Services,3.3,2000.0,IT Services & Consulting,Chennai,13700.0,170.0,5.0,112.0
DHL Supply Chain,4.1,2000.0,Logistics,Mumbai,6400.0,132.0,132.0,136.0
State Street Syntel,3.7,2000.0,Financial Services,Pune,6100.0,81.0,8.0,283.0
Philips,3.8,2000.0,Medical Equipment,Bengaluru,11400.0,185.0,117.0,178.0
Tata Power,3.9,2000.0,Power,Mumbai,7800.0,223.0,33.0,138.0
G R Infraprojects,4.1,2000.0,Engineering & Construction,Gurugram,5400.0,169.0,40.0,159.0
Trident Group,3.3,2000.0,Hospitality,Barnala,5600.0,145.0,18.0,131.0
Angel One,3.5,2000.0,FinTech,Mumbai,7900.0,173.0,58.0,158.0
Rungta Mines,3.9,2000.0,Metals & Mining,Chaibasa,6300.0,216.0,1.0,71.0
NTPC,4.2,2000.0,Power,New Delhi,4400.0,195.0,0.0,192.0
Tekwissen,4.9,2000.0,IT Services & Consulting,Visakhapatnam,617.0,341.0,251.0,70.0
ICICI Home Finance,3.8,2000.0,Financial Services,Mumbai,5900.0,106.0,7.0,97.0
Iris Software,3.7,2000.0,IT Services & Consulting,Noida,8300.0,219.0,420.0,267.0
Verizon,3.5,2000.0,Telecom,Hyderabad,12300.0,136.0,0.0,211.0
NeoSOFT,3.2,1900.0,IT Services & Consulting,Mumbai,11100.0,308.0,49.0,105.0
Thomson Reuters,3.7,1900.0,Software Product,Bengaluru,11000.0,143.0,106.0,232.0
Infinx,3.7,1900.0,Software Product,Hyderabad,5600.0,213.0,65.0,75.0
Safexpress,3.9,1900.0,Logistics,New Delhi,5800.0,132.0,2.0,154.0
Lucas-TVS,3.9,1900.0,Auto Components,Chennai,6200.0,100.0,14.0,213.0
PI Industries,3.8,1900.0,Agro Chemicals,Vadodara,7100.0,142.0,15.0,172.0
Google,4.4,1900.0,Software Product,Bengaluru,37600.0,1100.0,422.0,141.0
Jindal Saw,4.1,1900.0,Iron & Steel,Mundra,7000.0,152.0,48.0,187.0
Polycab Wires,4.0,1900.0,Electrical Equipment,Vadodara,7400.0,137.0,118.0,96.0
Capri Global Capital,3.6,1900.0,NBFC,New Delhi,4500.0,78.0,36.0,50.0
Medi Assist India,3.4,1900.0,Insurance,Bengaluru,7500.0,142.0,33.0,149.0
Hindustan Aeronautics,4.3,1900.0,Defence & Aerospace,Bengaluru,4600.0,93.0,2.0,179.0
Fusion CX,3.2,1900.0,BPO,Kolkata,4600.0,148.0,66.0,97.0
Infra.Market,3.8,1900.0,Building Material,Mumbai,4000.0,284.0,0.0,23.0
Tata Tele Business Services,3.4,1900.0,Telecom,Mumbai,4500.0,58.0,55.0,270.0
TVS Sundram Fasteners,3.6,1900.0,Auto Components,Chennai,6700.0,95.0,17.0,209.0
Aragen Life Sciences,3.9,1900.0,Clinical Research,Hyderabad,6700.0,129.0,2.0,290.0
Digit Insurance,3.6,1900.0,Insurance,Bengaluru,6400.0,241.0,32.0,115.0
AXA Global Business Services,3.7,1900.0,IT Services & Consulting,Pune,7200.0,109.0,39.0,175.0
KENT RO Systems,3.7,1900.0,Consumer Electronics & Appliances,Noida,4500.0,107.0,19.0,106.0
First American (India),3.5,1900.0,Insurance,Bengaluru,9600.0,101.0,82.0,175.0
Haldiram Foods International Limited,3.8,1900.0,FMCG,Nagpur,6300.0,169.0,0.0,108.0
Honda Cars,4.3,1900.0,Automobile,Bhiwadi,6300.0,118.0,0.0,188.0
AkzoNobel,4.1,1900.0,Chemicals,Pune,4600.0,145.0,22.0,138.0
Adani Green Energy,3.9,1900.0,Power,Ahmedabad,6300.0,168.0,1.0,90.0
Hindustan Petroleum,4.2,1800.0,Oil & Gas,Mumbai,6200.0,119.0,1.0,136.0
Labmentix,4.5,1800.0,,Bengaluru,44.0,612.0,0.0,65.0
DIVI'S Laboratories,3.6,1800.0,Pharma,Visakhapatnam,6900.0,106.0,0.0,172.0
Innovsource Services,3.9,1800.0,Recruitment,Mumbai,4600.0,80.0,0.0,118.0
MetLife,4.0,1800.0,Insurance,Noida,9700.0,103.0,80.0,242.0
Air India,3.4,1800.0,Aviation,New Delhi,8400.0,231.0,42.0,169.0
Isgec Heavy Engineering,3.8,1800.0,Engineering & Construction,Noida,7100.0,149.0,68.0,135.0
Sterling & Wilson,4.1,1800.0,Engineering & Construction,Mumbai,6600.0,91.0,22.0,198.0
Pine Labs,3.2,1800.0,FinTech,Noida,7900.0,144.0,7.0,112.0
Cafe Coffee Day,3.7,1800.0,Hospitality,Bengaluru,3700.0,86.0,6.0,167.0
USV,4.0,1800.0,Pharma,Mumbai,5800.0,91.0,43.0,178.0
Reckitt Benckiser,3.9,1800.0,FMCG,Gurugram,6400.0,107.0,102.0,173.0
USHA International,4.0,1800.0,Consumer Electronics & Appliances,Gurugram,4900.0,121.0,17.0,168.0
SS&C TECHNOLOGIES,3.2,1800.0,IT Services & Consulting,Mumbai,13600.0,205.0,191.0,199.0
HDFC Securities,3.4,1800.0,Financial Services,Mumbai,6300.0,130.0,73.0,144.0
Annapurna Finance,3.8,1800.0,NBFC,Bhubaneswar,3900.0,89.0,1.0,129.0
LivSpace,3.3,1800.0,Architecture & Interior Design,Bengaluru,8300.0,173.0,155.0,92.0
XBP Global,3.1,1800.0,Internet,Chennai,7600.0,105.0,62.0,83.0
Granules India Limited,3.8,1800.0,Pharma,Hyderabad,6600.0,87.0,9.0,169.0
Kalyan Jewellers,4.4,1800.0,Jewellery,Thrissur,1600.0,90.0,66.0,65.0
Hitachi Astemo,4.0,1800.0,Auto Components,Neemrana,6700.0,146.0,0.0,124.0
Bata,3.5,1800.0,Fashion & Textile,Gurugram,4200.0,91.0,4.0,124.0
Security and Intelligence Services (India),4.1,1800.0,Law Enforcement & Security,New Delhi,4600.0,86.0,36.0,129.0
NielsenIQ,3.4,1800.0,Analytics & KPO,Chennai,11500.0,244.0,19.0,71.0
Tata Communications Transformation Services,3.8,1800.0,Telecom,Pune,8400.0,101.0,0.0,166.0
BT Business,3.9,1800.0,Telecom,Gurugram,9200.0,90.0,0.0,270.0
TTEC India,3.6,1800.0,BPO,Ahmedabad,5600.0,198.0,8.0,154.0
Stellar Migration,1.3,1800.0,Other,Dubai,2.0,2.0,0.0,8.0
BVG India,4.2,1800.0,Facility Management Services,Pune,4100.0,178.0,105.0,102.0
